"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.710697209E2,-2.727549516E0,3.224523085E0,2.179678273E0
2.710796959E2,-3.041385952E0,3.928608834E0,1.850138555E0
2.710896709E2,-3.316973412E0,4.317508609E0,1.623546084E0
2.710996459E2,-3.542691139E0,4.387218821E0,1.684554178E0
2.711096199E2,-3.700320963E0,4.076554500E0,2.239777710E0
2.711195949E2,-3.894930918E0,3.466547235E0,3.356114674E0
2.711295699E2,-4.267200042E0,2.672270524E0,4.672385482E0
2.711395449E2,-4.484604783E0,1.525355546E0,6.075745305E0
2.711495189E2,-4.475253038E0,2.085987789E-1,7.325847852E0
2.711594939E2,-4.317659467E0,-8.633178560E-1,7.772959875E0
2.711694689E2,-4.180697211E0,-1.546865698E0,7.069164441E0
2.711794439E2,-3.931855500E0,-1.808943897E0,5.914273276E0
2.711894179E2,-3.588192709E0,-1.578463321E0,4.503805577E0
2.711993929E2,-3.133312076E0,-8.694969743E-1,3.476877218E0
2.712093679E2,-2.608937869E0,-1.754641244E-1,2.584852311E0
2.712193429E2,-2.072738254E0,2.574840416E-1,1.812831565E0
2.712293169E2,-1.543594327E0,3.067751559E-1,1.326101148E0
2.712392919E2,-1.041249652E0,2.799811307E-2,1.004214849E0
2.712492669E2,-6.003219366E-1,-4.918663189E-1,5.414287806E-1
2.712592419E2,-2.977361280E-1,-1.036733774E0,-2.272175378E-1
2.712692159E2,-5.306669801E-2,-1.468107358E0,-1.068807871E0
2.712791909E2,1.475891317E-1,-1.740987118E0,-1.927964995E0
2.712891659E2,3.207661177E-1,-1.892317445E0,-2.792512667E0
2.712991409E2,4.796833527E-1,-1.878132246E0,-3.536656228E0
2.713091149E2,6.094402309E-1,-1.711237216E0,-4.125980721E0
2.713190899E2,7.561413167E-1,-1.459392668E0,-4.518393211E0
2.713290649E2,8.774682641E-1,-1.266885079E0,-4.678933194E0
2.713390399E2,8.833365297E-1,-1.203798738E0,-4.670050104E0
2.713490139E2,7.772385824E-1,-1.148232794E0,-4.661408504E0
2.713589889E2,6.464121754E-1,-1.156796480E0,-4.603691808E0
2.713689639E2,5.470023465E-1,-1.284100451E0,-4.460471862E0
2.713789389E2,4.938260863E-1,-1.415021218E0,-4.074838049E0
2.713889129E2,5.072692736E-1,-1.520791356E0,-3.272743903E0
2.713988879E2,4.652425938E-1,-1.658018490E0,-2.293750434E0
2.714088629E2,4.252730376E-1,-1.935376048E0,-1.456090599E0
2.714188379E2,4.440083937E-1,-2.368156545E0,-9.169966114E-1
2.714288119E2,6.026281516E-1,-2.876454417E0,-6.018550766E-1
2.714387869E2,8.165934867E-1,-3.352895489E0,-7.710547864E-1
2.714487619E2,9.081266045E-1,-3.476230516E0,-1.356484450E0
2.714587369E2,9.776740453E-1,-3.227400500E0,-1.976333163E0
2.714687109E2,1.151693103E0,-2.911974206E0,-2.269953436E0
2.714786859E2,1.324012668E0,-2.676065952E0,-2.357606707E0
2.714886609E2,1.560720529E0,-2.634796888E0,-2.309257835E0
2.714986359E2,1.892788292E0,-2.827422298E0,-2.090265575E0
2.715086099E2,2.079350431E0,-3.047082894E0,-1.846578185E0
2.715185849E2,2.149251556E0,-3.111173933E0,-1.828925441E0
2.715285599E2,2.054349784E0,-2.934371673E0,-1.982776794E0
2.715385349E2,1.870885060E0,-2.762864652E0,-2.141076710E0
2.715485089E2,1.694367560E0,-2.775764779E0,-2.274607235E0
2.715584839E2,1.595521841E0,-2.965173343E0,-2.339948700E0
2.715684589E2,1.613869966E0,-3.172602442E0,-2.199879234E0
2.715784339E2,1.708305422E0,-3.223028245E0,-1.817329243E0
2.715884079E2,1.768420354E0,-2.951683525E0,-1.414716870E0
2.715983829E2,1.746301506E0,-2.471913633E0,-1.075647944E0
2.716083579E2,1.697534997E0,-1.992638124E0,-5.818552601E-1
2.716183329E2,1.653062536E0,-1.776745473E0,1.320494252E-1
2.716283069E2,1.608404719E0,-1.796867496E0,9.276344508E-1
2.716382819E2,1.487517482E0,-1.917261374E0,1.589317068E0
2.716482569E2,1.369581043E0,-2.024787285E0,2.137625683E0
2.716582319E2,1.289246732E0,-2.025440857E0,2.495888094E0
2.716682059E2,1.237266739E0,-1.776281935E0,2.709628969E0
2.716781809E2,1.255899769E0,-1.423621156E0,2.561542971E0
2.716881559E2,1.258984029E0,-1.072446594E0,2.119128601E0
2.716981309E2,1.205811204E0,-7.943359141E-1,1.645293049E0
2.717081049E2,1.146549089E0,-6.016403376E-1,1.265964289E0
2.717180801E2,1.120722887E0,-5.445210806E-1,1.055313667E0
2.717280551E2,1.192797714E0,-6.619177488E-1,9.738356405E-1
2.717380301E2,1.300612111E0,-8.786227968E-1,8.060515416E-1
2.717480041E2,1.427738619E0,-1.016151648E0,5.843607920E-1
2.717579791E2,1.555449118E0,-1.005376691E0,2.591234547E-1
2.717679541E2,1.680642976E0,-9.170430236E-1,-1.032583201E-1
2.717779291E2,1.843468051E0,-8.135013328E-1,-4.745839959E-1
2.717879031E2,2.004270574E0,-6.324423002E-1,-6.879974270E-1
2.717978781E2,2.163136500E0,-3.108278611E-1,-6.749136972E-1
2.718078531E2,2.305793944E0,7.673001431E-2,-5.571835184E-1
2.718178271E2,2.377327026E0,4.496023152E-1,-4.937920994E-1
2.718278021E2,2.386453799E0,7.503796897E-1,-6.166789377E-1
2.718377771E2,2.325965669E0,9.590081249E-1,-8.617135262E-1
2.718477521E2,2.275398363E0,1.062418984E0,-1.185501339E0
2.718577261E2,2.272150235E0,1.073871195E0,-1.615541831E0
2.718677011E2,2.150663074E0,1.144149976E0,-2.155065004E0
2.718776761E2,1.875844669E0,1.303289697E0,-2.569598095E0
2.718876511E2,1.505946737E0,1.405588343E0,-2.841731604E0
2.718976251E2,1.056894316E0,1.424309227E0,-2.981949590E0
2.719076001E2,6.424669129E-1,1.293407318E0,-2.708436722E0
2.719175751E2,2.432688756E-1,1.053929631E0,-2.200369231E0
2.719275501E2,-2.111730704E-1,7.859300300E-1,-1.606455258E0
2.719375241E2,-4.940377555E-1,5.511668797E-1,-8.603832847E-1
2.719474991E2,-7.825914160E-1,4.131550486E-1,-1.876219475E-1
2.719574741E2,-1.174545045E0,5.225024398E-1,3.049007213E-1
2.719674491E2,-1.616679991E0,7.933338475E-1,6.545390743E-1
2.719774231E2,-1.985938676E0,1.015042285E0,9.290874839E-1
2.719873981E2,-2.291602167E0,1.052043173E0,1.063610281E0
2.719973731E2,-2.535328441E0,9.922770278E-1,1.233157316E0
2.720073481E2,-2.699826112E0,8.990738721E-1,1.405049084E0
2.720173221E2,-2.832063526E0,9.118630484E-1,1.597434173E0
2.720272971E2,-2.936178755E0,1.089956885E0,1.909408271E0
2.720372721E2,-2.949977015E0,1.326794773E0,2.131888980E0
2.720472471E2,-3.018465744E0,1.452423810E0,2.242235295E0
2.720572211E2,-3.142974892E0,1.488581530E0,2.449348935E0
2.720671961E2,-3.196299160E0,1.473088455E0,2.930850188E0
2.720771711E2,-3.306900998E0,1.425192449E0,3.580260669E0
2.720871461E2,-3.402010054E0,1.448486879E0,4.138786708E0
2.720971201E2,-3.573030879E0,1.522131099E0,4.220750054E0
2.721070951E2,-3.914187554E0,1.856743277E0,3.879412408E0
2.721170701E2,-4.434467540E0,2.343347979E0,3.352830293E0
2.721270441E2,-4.839782495E0,2.726780315E0,2.992226656E0
2.721370191E2,-5.012279450E0,2.910215364E0,2.639557106E0
2.721469941E2,-4.982895437E0,2.844035700E0,2.476703964E0
2.721569691E2,-4.878809736E0,2.522261961E0,3.095237639E0
2.721669431E2,-4.774867292E0,1.890837807E0,4.600397487E0
2.721769181E2,-4.824020741E0,8.519396129E-1,6.287823817E0
2.721868931E2,-4.700816984E0,-4.813365798E-1,7.997693515E0
2.721968681E2,-4.262553845E0,-1.718022471E0,9.052890823E0
2.722068421E2,-3.671011210E0,-2.710845190E0,8.936342951E0
2.722168171E2,-3.246596909E0,-3.102636706E0,7.573303188E0
2.722267921E2,-2.935686420E0,-2.619190670E0,5.737175732E0
2.722367671E2,-2.751629812E0,-1.340049242E0,3.919276385E0
2.722467411E2,-2.484548589E0,4.544529095E-1,2.520816529E0
2.722567161E2,-2.103613745E0,1.818232345E0,1.496915274E0
2.722666911E2,-1.758752275E0,2.060454715E0,7.033989930E-1
2.722766661E2,-1.480580346E0,1.479972382E0,9.363146424E-2
2.722866401E2,-1.210361946E0,5.226850922E-1,-2.061716545E-1
2.722966151E2,-9.431620243E-1,-3.776857654E-1,-3.748673344E-1
2.723065901E2,-7.459374869E-1,-9.375965714E-1,-7.406866872E-1
2.723165651E2,-5.594118923E-1,-1.224498467E0,-1.384900163E0
2.723265391E2,-3.426210364E-1,-1.391444367E0,-2.104946179E0
2.723365141E2,-9.390526012E-2,-1.454694137E0,-2.826366291E0
2.723464891E2,2.067088674E-1,-1.395149748E0,-3.419255832E0
2.723564631E2,5.498407312E-1,-1.246240169E0,-3.796739795E0
2.723664381E2,9.009721707E-1,-1.015382958E0,-3.948108421E0
2.723764131E2,1.237740948E0,-7.858475842E-1,-4.017799045E0
2.723863881E2,1.478378869E0,-6.141804955E-1,-4.102075549E0
2.723963621E2,1.596450964E0,-4.770665775E-1,-4.255550342E0
2.724063371E2,1.606136146E0,-4.122497535E-1,-4.463343430E0
2.724163121E2,1.532060256E0,-3.286065030E-1,-4.586370016E0
2.724262871E2,1.378142829E0,-1.791983025E-1,-4.594605235E0
2.724362611E2,1.162457170E0,-1.744151339E-2,-4.416575060E0
2.724462361E2,8.954010898E-1,1.522366449E-2,-3.896859915E0
2.724562111E2,6.845947860E-1,-2.808517081E-1,-3.143849051E0
2.724661861E2,5.442213011E-1,-7.863280061E-1,-2.396591263E0
2.724761601E2,5.060612754E-1,-1.305632677E0,-1.639342922E0
2.724861351E2,5.510966766E-1,-1.747904374E0,-9.288834161E-1
2.724961101E2,5.930895887E-1,-2.159637965E0,-1.681127125E-1
2.725060851E2,6.539568378E-1,-2.546523228E0,4.233729118E-1
2.725160591E2,6.785554893E-1,-2.905564488E0,5.703099328E-1
2.725260341E2,7.309203753E-1,-3.380247594E0,4.583263975E-1
2.725360091E2,7.329277975E-1,-3.833396575E0,4.359578741E-1
2.725459831E2,6.701221233E-1,-4.227742446E0,5.130294389E-1
2.725559581E2,5.475070343E-1,-4.690158971E0,5.017940140E-1
2.725659331E2,4.097136699E-1,-5.164256186E0,3.084160674E-1
2.725759081E2,2.864524636E-1,-5.476675842E0,-6.611797571E-2
2.725858821E2,1.580987710E-1,-5.572678353E0,-5.484132797E-1
2.725958571E2,1.503826025E-1,-5.534455104E0,-1.023601878E0
2.726058321E2,3.085389320E-1,-5.391895308E0,-1.379978562E0
2.726158071E2,6.428896666E-1,-5.051933513E0,-1.327008635E0
2.726257811E2,1.024982332E0,-4.527388567E0,-9.210124791E-1
2.726357561E2,1.320598333E0,-3.931971275E0,-5.614706969E-1
2.726457311E2,1.494321010E0,-3.335959321E0,-1.672578496E-1
2.726557051E2,1.674975562E0,-2.859103097E0,4.450479555E-1
2.726656801E2,1.789610371E0,-2.606655993E0,9.600689560E-1
2.726756551E2,1.723287304E0,-2.484429891E0,1.269719371E0
2.726856301E2,1.568606815E0,-2.417127269E0,1.365388590E0
2.726956041E2,1.411886525E0,-2.345908913E0,1.159225706E0
2.727055791E2,1.314782838E0,-2.168791927E0,7.560034686E-1
2.727155543E2,1.336526733E0,-1.870227395E0,3.607211655E-1
2.727255293E2,1.412427101E0,-1.416099444E0,-7.113897979E-2
2.727355033E2,1.564847640E0,-9.003032492E-1,-5.335595977E-1
2.727454783E2,1.708425144E0,-3.600132139E-1,-7.798250252E-1
2.727554533E2,1.761791658E0,2.004849449E-1,-7.889548677E-1
2.727654283E2,1.694501023E0,6.212069484E-1,-5.704695618E-1
2.727754023E2,1.667148479E0,7.034500831E-1,2.027153653E-1
2.727853773E2,1.659886529E0,4.122642253E-1,1.104011033E0
2.727953523E2,1.591014954E0,-1.284063175E-2,1.732624723E0
2.728053263E2,1.472924733E0,-4.527091236E-1,2.200861566E0
2.728153013E2,1.331308824E0,-8.285519198E-1,2.392089491E0
2.728252763E2,1.103226483E0,-1.074863686E0,1.953324954E0
2.728352513E2,9.074476697E-1,-1.102577661E0,1.114258863E0
2.728452253E2,7.426194844E-1,-7.690338425E-1,-4.697009861E-2
2.728552003E2,7.520320398E-1,-2.646126928E-1,-1.075708755E0
2.728651753E2,8.291289669E-1,2.778150662E-1,-2.085054536E0
2.728751503E2,8.686425499E-1,8.301691865E-1,-2.934009438E0
2.728851243E2,8.710371309E-1,1.344462574E0,-3.480068629E0
2.728950993E2,8.854798997E-1,1.766580673E0,-3.809920589E0
2.729050743E2,8.601821405E-1,2.093296918E0,-4.024720395E0
2.729150483E2,7.749247661E-1,2.281194415E0,-4.143668548E0
2.729250233E2,6.099881150E-1,2.364666635E0,-4.169148375E0
2.729349983E2,2.980728910E-1,2.332524344E0,-4.069089067E0
2.729449733E2,-8.141737992E-2,2.198560541E0,-3.732782366E0
2.729549473E2,-4.317290946E-1,2.056105118E0,-3.252166382E0
2.729649223E2,-7.663136447E-1,1.935043342E0,-2.713964095E0
2.729748973E2,-1.057086324E0,1.877954637E0,-2.022120954E0
2.729848723E2,-1.383070131E0,1.816185674E0,-1.465069583E0
2.729948463E2,-1.692286244E0,1.788495014E0,-8.987825346E-1
2.730048213E2,-1.942362448E0,1.762570799E0,-3.568193185E-1
2.730147963E2,-2.231030860E0,1.699754308E0,-1.215753078E-2
2.730247703E2,-2.419596548E0,1.576889542E0,3.495529836E-1
2.730347453E2,-2.472348081E0,1.507942830E0,6.326120156E-1
2.730447203E2,-2.521084039E0,1.653382964E0,7.026815397E-1
2.730546953E2,-2.569370638E0,2.035666907E0,7.031417155E-1
2.730646693E2,-2.600569919E0,2.450922421E0,6.017077267E-1
2.730746443E2,-2.652028048E0,2.728024310E0,4.084139800E-1
2.730846193E2,-2.649715182E0,2.802054153E0,4.024059659E-1
2.730945943E2,-2.679568141E0,2.913587453E0,7.036931080E-1
2.731045683E2,-2.835181553E0,3.072862684E0,1.497601737E0
2.731145433E2,-3.128728736E0,3.122911049E0,2.611167705E0
2.731245183E2,-3.559303371E0,3.088062813E0,3.948501939E0
2.731344923E2,-4.027474433E0,2.984987218E0,5.394088599E0
2.731444673E2,-4.492704931E0,2.784313701E0,6.536865503E0
2.731544423E2,-4.859298455E0,2.536980279E0,7.460240842E0
2.731644173E2,-5.100487037E0,2.290484472E0,8.345516308E0
2.731743913E2,-5.326672541E0,2.003251112E0,9.018151930E0
2.731843663E2,-5.490543099E0,1.412146434E0,9.518121028E0
2.731943413E2,-5.416799185E0,4.133601397E-1,1.029801447E1
2.732043163E2,-5.074730052E0,-7.420601251E-1,1.127126831E1
2.732142903E2,-4.612087533E0,-1.828281078E0,1.201549490E1
2.732242653E2,-4.015027173E0,-2.600784804E0,1.210423926E1
2.732342403E2,-3.367057445E0,-3.012326168E0,1.102938069E1
2.732442143E2,-2.841585716E0,-2.889435529E0,9.358799019E0
2.732541893E2,-2.394698373E0,-2.259128193E0,7.728989983E0
2.732641643E2,-2.043377191E0,-1.440070982E0,6.070445974E0
2.732741393E2,-1.757988044E0,-8.709296152E-1,4.288222829E0
2.732841133E2,-1.546689551E0,-4.491261692E-1,2.757209517E0
2.732940883E2,-1.250773807E0,-3.390775141E-1,1.332351236E0
2.733040633E2,-9.313047481E-1,-4.804556968E-1,3.494880795E-2
2.733140383E2,-6.117254689E-1,-7.346003205E-1,-1.104011033E0
2.733240123E2,-3.100884076E-1,-9.636027208E-1,-1.988304167E0
2.733339873E2,-1.559181981E-2,-1.169256970E0,-2.754894020E0
2.733439623E2,1.774685134E-1,-1.281464673E0,-3.469557674E0
2.733539363E2,2.842201428E-1,-1.393680196E0,-4.069799504E0
2.733639113E2,3.385503145E-1,-1.545178338E0,-4.432665428E0
2.733738863E2,3.142423061E-1,-1.644089107E0,-4.653749236E0
2.733838613E2,2.974629168E-1,-1.737134095E0,-4.773216038E0
2.733938353E2,3.222774037E-1,-1.923426386E0,-4.775921545E0
2.734038103E2,3.453295032E-1,-2.175908573E0,-4.618819140E0
2.734137853E2,4.426875076E-1,-2.434223066E0,-4.444482651E0
2.734237593E2,5.496432415E-1,-2.607240715E0,-4.362470773E0
2.734337343E2,6.612814987E-1,-2.719613675E0,-4.336179353E0
2.734437093E2,7.701472255E-1,-2.758429247E0,-4.278602990E0
2.734536843E2,8.767779272E-1,-2.760385725E0,-4.277325373E0
2.734636583E2,9.500086022E-1,-2.805686443E0,-4.452037838E0
2.734736333E2,9.907165521E-1,-2.886227161E0,-4.578214320E0
2.734836083E2,1.061838063E0,-2.955482461E0,-4.489019138E0
2.734935833E2,1.170202318E0,-3.092498803E0,-4.278781330E0
2.735035573E2,1.380271654E0,-3.214007453E0,-3.989872743E0
2.735135323E2,1.713274240E0,-3.224743818E0,-3.561808026E0
2.735235073E2,2.031975267E0,-3.180491505E0,-2.982531388E0
2.735334813E2,2.390828978E0,-3.150553761E0,-2.309639658E0
2.735434563E2,2.750600994E0,-3.190407506E0,-1.672852145E0
2.735534313E2,2.997209653E0,-3.293954971E0,-1.163542120E0
2.735634063E2,3.098252171E0,-3.559820850E0,-7.179766864E-1
2.735733803E2,3.090493793E0,-3.974318273E0,-3.325311542E-1
2.735833553E2,2.984769702E0,-4.335023943E0,-9.040906370E-2
2.735933303E2,2.810888126E0,-4.542295459E0,-2.114382416E-1
2.736033043E2,2.616214729E0,-4.557314032E0,-6.527346236E-1
2.736132793E2,2.417585983E0,-4.303720289E0,-1.091303279E0
2.736232543E2,2.259226134E0,-3.856796547E0,-1.154615761E0
2.736332293E2,2.247436247E0,-3.388545963E0,-9.598140174E-1
2.736432033E2,2.329481161E0,-3.052586294E0,-8.239340812E-1
2.736531783E2,2.401507748E0,-2.821569820E0,-7.484570521E-1
2.736631533E2,2.291373833E0,-2.482202686E0,-6.966010201E-1
2.736731273E2,2.092066664E0,-2.077789079E0,-4.195383078E-1
2.736831023E2,1.968255527E0,-1.710314671E0,1.959185618E-1
2.736930773E2,1.885086047E0,-1.468010294E0,1.111164517E0
2.737030523E2,1.660366878E0,-1.455592416E0,2.023862255E0
2.737130258E2,1.303421698E0,-1.576546896E0,2.653744206E0
2.737230008E2,9.848056018E-1,-1.701085719E0,2.911651440E0
2.737329758E2,6.483802021E-1,-1.777569053E0,2.546239638E0
2.737429498E2,3.924408121E-1,-1.778456661E0,1.780016990E0
2.737529248E2,3.308445613E-1,-1.611220592E0,1.043874759E0
2.737628998E2,3.785354389E-1,-1.427982448E0,4.122035605E-1
2.737728748E2,4.776826548E-1,-1.143262880E0,2.747928232E-1
2.737828488E2,6.569490042E-1,-8.773055653E-1,6.476802903E-1
2.737928238E2,9.292258436E-1,-7.545239769E-1,1.317192914E0
2.738027988E2,1.223368565E0,-8.060078336E-1,1.966883478E0
2.738127738E2,1.491077998E0,-9.447767329E-1,2.278886812E0
2.738227478E2,1.750001624E0,-1.157536299E0,2.169191877E0
2.738327228E2,1.924617318E0,-1.254287399E0,1.542004323E0
2.738426978E2,2.009871915E0,-1.052158656E0,5.751525968E-1
2.738526718E2,2.189392837E0,-6.055782546E-1,-2.735707551E-1
2.738626468E2,2.450468677E0,2.326778870E-2,-9.655513054E-1
2.738726218E2,2.686869267E0,7.686450758E-1,-1.595764208E0
2.738825968E2,2.796843992E0,1.547628760E0,-2.174113478E0
2.738925708E2,2.672973067E0,2.217534317E0,-2.733763352E0
2.739025458E2,2.459075779E0,2.599548118E0,-3.215856927E0
2.739125208E2,2.131266982E0,2.644916080E0,-3.555568462E0
2.739224948E2,1.807175845E0,2.342783138E0,-3.692628951E0
2.739324698E2,1.551892257E0,1.806779696E0,-3.604026092E0
2.739424448E2,1.242185855E0,1.425884467E0,-3.361240343E0
2.739524198E2,9.392655860E-1,1.221698674E0,-2.984332915E0
2.739623938E2,6.071212251E-1,1.035357266E0,-2.543534131E0
2.739723688E2,1.620606616E-1,8.611662269E-1,-2.203348972E0
2.739823438E2,-3.742945996E-1,6.600774108E-1,-1.985827287E0
2.739923178E2,-8.415433366E-1,3.565581673E-1,-1.756558546E0
2.740022928E2,-1.066259362E0,1.051640373E-1,-1.492835087E0
2.740122678E2,-1.255073703E0,1.762006177E-1,-1.254853410E0
2.740222428E2,-1.575621720E0,6.249781101E-1,-1.013583843E0
2.740322168E2,-1.879305051E0,1.113352106E0,-8.469376123E-1
2.740421918E2,-2.068286768E0,1.374597369E0,-8.472913688E-1
2.740521668E2,-2.243795624E0,1.566262667E0,-9.978858232E-1
2.740621408E2,-2.465610919E0,1.743180116E0,-1.078918292E0
2.740721158E2,-2.684689425E0,1.825022571E0,-9.931975257E-1
2.740820908E2,-2.915112991E0,1.873606355E0,-9.879859024E-1
2.740920658E2,-3.173272240E0,1.923556487E0,-1.145332721E0
2.741020398E2,-3.409046886E0,2.187541024E0,-1.467939397E0
2.741120148E2,-4.037263842E0,2.027491330E0,-1.427094256E0
2.741219898E2,-4.651809423E0,1.606404679E0,-1.718369796E0
2.741319638E2,-4.993791139E0,1.463450197E0,-1.829822989E0
2.741419388E2,-5.321506526E0,1.380308199E0,-1.442781166E0
2.741519138E2,-5.714139456E0,1.457017967E0,-1.706930888E-1
2.741618878E2,-5.894919577E0,2.004038732E0,1.419668877E0
2.741718628E2,-6.004461899E0,2.481626735E0,3.407785934E0
2.741818378E2,-6.229101985E0,3.018209051E0,5.134890885E0
2.741918128E2,-6.624869606E0,3.398910445E0,6.349026039E0
2.742017868E2,-6.806150833E0,3.252790865E0,7.342137026E0
2.742117618E2,-6.860383174E0,2.857712629E0,8.203423120E0
2.742217368E2,-6.847960179E0,2.197610076E0,8.933623411E0
2.742317108E2,-6.648400556E0,1.326937299E0,9.627158151E0
2.742416858E2,-6.298245894E0,4.156048127E-1,1.038124022E1
2.742516608E2,-5.885159989E0,-3.366278596E-1,1.122354333E1
2.742616358E2,-5.533832960E0,-1.045029877E0,1.201500607E1
2.742716098E2,-5.129924845E0,-1.845651694E0,1.250841752E1
2.742815848E2,-4.735907002E0,-2.527199934E0,1.234523342E1
2.742915598E2,-4.334120256E0,-2.861410409E0,1.136926530E1
2.743015338E2,-3.836743229E0,-2.786311987E0,9.824011098E0
2.743115088E2,-3.260351315E0,-2.481508329E0,8.108121691E0
2.743214838E2,-2.589579785E0,-2.155452528E0,6.435017531E0
2.743314588E2,-1.917041811E0,-1.827799560E0,4.470512116E0
2.743414328E2,-1.238013136E0,-1.429170018E0,2.352431921E0
2.743514078E2,-5.179176380E-1,-8.234892543E-1,4.739197522E-1
2.743613828E2,-2.232841523E-1,-8.066244225E-1,-4.849592954E-1
2.743713568E2,3.358431633E-1,-1.123408513E0,-1.568484024E0
2.743813318E2,9.119422781E-1,-1.203972035E0,-2.605080169E0
2.743913068E2,1.332371702E0,-1.352839295E0,-3.271394366E0
2.744012818E2,1.268986422E0,-1.643316690E0,-3.269159560E0
2.744112558E2,1.355410901E0,-1.986098598E0,-3.592863173E0
2.744212308E2,1.666724848E0,-2.388389373E0,-3.981515318E0
2.744312058E2,1.869217435E0,-2.660117963E0,-4.198789666E0
2.744411798E2,1.933364752E0,-2.808574091E0,-4.282597808E0
2.744511548E2,2.024620347E0,-2.913328421E0,-4.385582478E0
2.744611298E2,2.060413054E0,-3.052229614E0,-4.423623878E0
2.744711038E2,2.171342044E0,-3.186314747E0,-4.236449828E0
2.744810788E2,2.245965526E0,-3.386633339E0,-3.972157434E0
2.744910538E2,2.219127245E0,-3.558508442E0,-3.574620445E0
2.745010288E2,2.224600092E0,-3.608849168E0,-3.139268927E0
2.745110028E2,2.201000584E0,-3.626582896E0,-2.725215892E0
2.745209778E2,2.164500217E0,-3.649107248E0,-2.361419091E0
2.745309528E2,2.071219440E0,-3.583818700E0,-2.043966152E0
2.745409268E2,1.925732967E0,-3.469589834E0,-1.805762866E0
2.745509018E2,1.933677725E0,-3.387477092E0,-1.665304559E0
2.745608768E2,1.950018938E0,-3.382364871E0,-1.582812041E0
2.745708518E2,1.833584064E0,-3.475656027E0,-1.599571331E0
2.745808258E2,1.843490270E0,-3.774433837E0,-1.762912130E0
2.745908008E2,1.965754088E0,-3.973322492E0,-1.681726465E0
2.746007758E2,2.005429493E0,-4.146471119E0,-1.199815907E0
2.746107498E2,2.067313792E0,-4.318468722E0,-7.158827984E-1
2.746207248E2,2.192145414E0,-4.488565394E0,-8.320763290E-2
2.746306998E2,2.197836509E0,-4.633753513E0,5.465749151E-1
2.746406738E2,2.103980804E0,-4.795036678E0,1.022280992E0
2.746506488E2,2.066914719E0,-4.980814413E0,1.412993696E0
2.746606238E2,2.099180679E0,-5.133775821E0,1.538211819E0
2.746705988E2,2.135658241E0,-5.350291784E0,1.405551944E0
2.746805728E2,2.196049015E0,-5.465165598E0,9.049653804E-1
2.746905478E2,2.270372681E0,-5.230858896E0,3.243000287E-1
2.747005228E2,2.207655154E0,-4.567890184E0,-1.580215877E-1
2.747104968E2,1.980924689E0,-3.613406488E0,-3.060152006E-1
